"BehaviorSpace results (NetLogo 6.2.2)"
"AntsSwarmWars.nlogo"
"3 Swarms - 1"
"08/19/2022 03:16:02:617 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-30","30"
"[run number]","nTrees","spawnChance","randomMap?","spawnRate","spiderStability","nutrition","showPS","nPrey","showPF","nAntlions","nSpiders","witherRate","startingCount","initFood","showPA","antWars","nEnergy","week","nFlowers","nBushes","[step]","count workers with [scent = 1]","count workers with [scent = 2]","count workers with [scent = 3]","food1Total","food2Total","food3Total"
"197","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","12","280","80","50","0","2000","35","38","29","2630","2310","1855"
"196","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","12","270","100","50","0","2000","29","16","21","1685","705","1455"
"200","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","12","280","100","50","0","2000","37","30","10","2740","1595","500"
"201","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","24","270","80","50","0","1992","31","19","9","1895","1175","725"
"202","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","24","270","80","50","0","2000","28","24","32","1640","1300","1420"
"205","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","24","280","80","50","0","1600","34","30","9","1420","1000","525"
"203","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","24","270","100","50","0","2000","30","21","30","1505","1190","2100"
"204","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","24","270","100","50","0","2000","37","31","11","2150","1725","830"
"206","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","24","280","80","50","0","2000","33","28","11","1755","1755","965"
"207","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","24","280","100","50","0","2000","15","21","15","825","780","520"
"208","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","24","280","100","50","0","2000","28","18","12","1475","650","555"
"210","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","36","270","80","50","0","1590","20","26","4","830","900","725"
"213","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","36","280","80","50","0","1850","25","9","22","1275","625","1210"
"209","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","36","270","80","50","0","2000","25","36","16","1375","1775","940"
"218","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","48","270","80","50","0","1492","16","9","26","755","355","1070"
"212","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","36","270","100","50","0","2000","34","15","23","1740","790","1130"
"214","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","36","280","80","50","0","2000","33","21","16","2125","1655","1280"
"211","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","36","270","100","50","0","2000","11","30","28","625","1325","1245"
"219","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","48","270","100","50","0","1490","29","33","9","1140","1685","370"
"215","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","36","280","100","50","0","2000","20","21","22","1000","1125","805"
"216","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","36","280","100","50","0","2000","15","28","14","655","1240","430"
"220","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","48","270","100","50","0","2000","15","19","20","480","775","910"
"217","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","48","270","80","50","0","2000","31","31","10","1915","1645","695"
"221","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","48","280","80","50","0","1643","9","35","16","500","1465","660"
"224","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","48","280","100","50","0","2000","17","10","26","780","525","930"
"223","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","48","280","100","50","0","2000","34","23","23","1765","1015","1315"
"222","0","15","false","2","150","220","false","25","false","12","6","5","35","500","false","48","280","80","50","0","2000","18","27","34","1125","1060","2020"
"227","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","12","270","100","50","0","1512","47","33","9","1585","975","280"
"226","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","12","270","80","50","0","1591","43","9","35","2175","725","1340"
"225","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","12","270","80","50","0","2000","49","14","21","3055","965","1235"
"229","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","12","280","80","50","0","2000","18","33","28","1135","1625","1205"
"228","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","12","270","100","50","0","2000","44","11","29","2395","800","1260"
"230","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","12","280","80","50","0","2000","30","33","30","1355","1660","1630"
"231","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","12","280","100","50","0","2000","37","38","20","2150","1350","720"
"238","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","24","280","80","50","0","1629","17","9","33","800","475","885"
"232","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","12","280","100","50","0","2000","28","24","42","1075","1100","1640"
"233","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","24","270","80","50","0","1831","30","41","7","1415","1650","925"
"235","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","24","270","100","50","0","2000","33","24","24","1340","1325","1070"
"242","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","36","270","80","50","0","1231","35","8","41","1015","275","1175"
"236","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","24","270","100","50","0","2000","15","35","25","665","1795","1115"
"234","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","24","270","80","50","0","2000","36","42","28","1805","2220","1495"
"237","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","24","280","80","50","0","2000","16","23","18","900","1270","1255"
"241","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","36","270","80","50","0","2000","15","43","32","1145","1630","1530"
"239","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","24","280","100","50","0","2000","38","33","36","2595","1130","1610"
"240","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","24","280","100","50","0","2000","32","21","23","1200","675","1065"
"245","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","36","280","80","50","0","1962","24","21","9","1235","1130","660"
"246","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","36","280","80","50","0","2000","31","20","14","1350","1100","900"
"244","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","36","270","100","50","0","2000","41","37","15","1905","2050","840"
"243","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","36","270","100","50","0","2000","32","46","15","1285","1660","940"
"248","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","36","280","100","50","0","2000","24","40","20","815","1985","980"
"252","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","48","270","100","50","0","1774","37","9","30","1945","495","1015"
"247","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","36","280","100","50","0","2000","43","32","35","2200","1285","1900"
"249","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","48","270","80","50","0","2000","37","34","10","2175","1830","920"
"251","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","48","270","100","50","0","2000","32","33","25","1545","1565","1540"
"250","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","48","270","80","50","0","2000","18","29","46","1270","1500","2060"
"253","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","48","280","80","50","0","1945","38","24","9","1730","1225","585"
"257","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","12","270","80","50","0","1528","9","17","11","790","490","415"
"254","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","48","280","80","50","0","2000","30","34","38","1385","1430","1965"
"258","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","12","270","80","50","0","1621","32","9","19","1430","645","895"
"262","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","12","280","80","50","0","1186","34","9","33","825","340","995"
"261","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","12","280","80","50","0","1600","21","8","15","615","285","705"
"259","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","12","270","100","50","0","1808","19","31","9","865","1425","600"
"255","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","48","280","100","50","0","2000","41","25","32","1845","960","1360"
"256","0","15","false","2","150","220","false","25","false","12","6","5","45","500","false","48","280","100","50","0","2000","48","37","23","2545","2070","735"
"260","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","12","270","100","50","0","2000","22","14","16","1540","820","750"
"263","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","12","280","100","50","0","1820","30","24","9","1835","1560","505"
"269","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","24","280","80","50","0","1337","11","27","9","435","1050","375"
"265","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","24","270","80","50","0","1590","8","26","11","390","980","555"
"264","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","12","280","100","50","0","2000","20","22","19","1540","890","815"
"266","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","24","270","80","50","0","1638","26","9","13","1005","750","605"
"273","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","36","270","80","50","0","1064","37","9","19","820","340","345"
"267","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","24","270","100","50","0","2000","28","21","22","1535","990","935"
"270","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","24","280","80","50","0","1600","22","8","23","755","425","750"
"271","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","24","280","100","50","0","1424","9","22","29","455","655","1385"
"274","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","36","270","80","50","0","1571","15","9","19","495","775","960"
"275","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","36","270","100","50","0","1791","30","30","9","1105","1115","270"
"268","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","24","270","100","50","0","2000","25","25","32","1715","1330","1365"
"272","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","24","280","100","50","0","2000","20","19","14","720","1160","570"
"277","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","36","280","80","50","0","2000","13","12","23","885","1035","1385"
"278","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","36","280","80","50","0","2000","29","20","17","1685","1540","1030"
"276","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","36","270","100","50","0","2000","16","21","11","1050","1025","600"
"279","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","36","280","100","50","0","2000","24","23","31","1165","1195","1375"
"282","0","15","false","2","150","220","false","25","false","12","12","5","35","500","false","48","270","80","50","0","1660","26","9","24","1170","615","1130"
