"BehaviorSpace results (NetLogo 6.2.2)"
"AntsVariablesTest.nlogo"
"Baseline 2"
"08/18/2022 10:52:15:202 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","nTrees","spawnChance","spiderStability","nutrition","showPS","nPrey","showPF","nAntlions","nSpiders","initFood","startingCount","showPA","nEnergy","week","antWars","nFlowers","nBushes","spawnRate","witherRate","[step]","count workers","food1Total","storedFoodTEST","count [bushes in-radius 10] of patch 0 0","count [bushes in-radius 20] of patch 0 0","count [bushes in-radius 30] of patch 0 0"
"221","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","5","518","45","1825","2007","1","3","5"
"217","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","2","707","48","1975","2001","1","3","5"
"227","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","2","358","42","1785","2012","1","3","5"
"226","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","2","369","46","1785","2002","1","3","5"
"229","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","5","394","42","1735","2009","1","3","5"
"192","25","1","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","1","2","1946","48","5150","2009","1","3","5"
"219","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","2","645","48","1870","2001","1","3","5"
"190","25","1","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","1","2","2000","48","4670","1461","1","3","5"
"222","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","5","654","48","1900","2008","1","3","5"
"230","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","5","446","48","1935","2009","1","3","5"
"228","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","2","449","46","1905","2007","1","3","5"
"225","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","10","663","48","1935","2010","1","3","5"
"223","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","10","657","48","1960","2002","1","3","5"
"231","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","5","364","43","1760","2004","1","3","5"
"237","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","2","184","42","1770","2006","1","3","5"
"236","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","2","189","40","1770","2005","1","3","5"
"239","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","5","180","43","1765","2006","1","3","5"
"238","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","5","172","40","1760","2006","1","3","5"
"235","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","2","187","42","1790","2020","1","3","5"
"220","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","5","721","48","1935","2007","1","3","5"
"232","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","10","373","43","1775","2005","1","3","5"
"233","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","10","373","46","1805","2008","1","3","5"
"240","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","5","220","42","1830","2013","1","3","5"
"242","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","10","173","42","1795","2015","1","3","5"
"224","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","10","702","48","1960","2004","1","3","5"
"241","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","10","201","43","1810","2002","1","3","5"
"243","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","10","216","45","1880","2028","1","3","5"
"234","25","1","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","10","465","46","1895","2005","1","3","5"
"253","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","2","460","51","2145","2008","1","3","5"
"254","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","2","476","53","2200","2012","1","3","5"
"258","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","5","392","51","2040","2005","1","3","5"
"257","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","5","384","51","2000","2003","1","3","5"
"256","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","5","409","51","2110","2015","1","3","5"
"262","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","199","48","1915","2029","1","3","5"
"259","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","10","434","52","2095","2002","1","3","5"
"255","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","2","556","52","2370","2002","1","3","5"
"263","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","205","48","1885","2023","1","3","5"
"261","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","10","379","51","2025","2004","1","3","5"
"251","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","721","63","2440","2008","1","3","5"
"260","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","10","413","51","2060","2002","1","3","5"
"264","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","224","48","1890","2010","1","3","5"
"266","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","167","44","1785","2003","1","3","5"
"265","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","211","48","1875","2004","1","3","5"
"269","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","205","48","1880","2014","1","3","5"
"268","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","214","48","1920","2032","1","3","5"
"267","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","239","48","1920","2007","1","3","5"
"249","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","1","5","931","108","2875","2005","1","3","5"
"248","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","1","5","992","126","3115","2001","1","3","5"
"270","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","218","48","1875","2012","1","3","5"
"252","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","1122","150","3400","2001","1","3","5"
"247","25","1","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","1","5","1226","166","3555","2005","1","3","5"
"279","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","10","524","51","2010","2010","1","3","5"
"274","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","5","692","52","2245","2004","1","3","5"
"271","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","2","825","52","2310","2001","1","3","5"
"280","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","2","479","50","2045","2007","1","3","5"
"281","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","2","450","50","2015","2006","1","3","5"
"276","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","5","755","53","2270","2002","1","3","5"
"277","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","10","705","51","2290","2002","1","3","5"
"273","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","2","881","53","2400","2001","1","3","5"
"282","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","2","426","49","2040","2004","1","3","5"
"283","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","5","429","51","1980","2007","1","3","5"
"284","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","5","453","51","1990","2015","1","3","5"
"285","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","5","462","50","2000","2001","1","3","5"
"289","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","2","202","45","1945","2044","1","3","5"
"272","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","2","1022","75","2615","2009","1","3","5"
"287","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","10","389","49","1895","2004","1","3","5"
"278","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","10","960","66","2590","2003","1","3","5"
"292","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","5","208","48","1880","2009","1","3","5"
"290","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","2","246","48","1925","2017","1","3","5"
"275","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","5","1118","93","2875","2004","1","3","5"
"291","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","2","253","48","1965","2018","1","3","5"
"286","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","10","454","48","1980","2015","1","3","5"
"294","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","5","184","46","1850","2001","1","3","5"
"288","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","10","423","50","1975","2003","1","3","5"
"293","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","5","227","44","1870","2004","1","3","5"
"295","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","10","178","45","1810","2016","1","3","5"
"297","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","10","198","46","1870","2018","1","3","5"
"296","25","1","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","10","229","45","1885","2001","1","3","5"
"302","25","1","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","5","527","46","1835","2006","1","3","5"
"307","25","1","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","2","2","403","44","1830","2003","1","3","5"
"304","25","1","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","10","581","44","1815","2009","1","3","5"
"308","25","1","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","2","2","388","43","1835","2006","1","3","5"
"299","25","1","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","2","638","48","1870","2002","1","3","5"
"300","25","1","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","2","594","46","1835","2015","1","3","5"
"301","25","1","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","5","693","48","1895","2005","1","3","5"
"303","25","1","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","5","529","46","1815","2001","1","3","5"
"305","25","1","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","10","599","43","1810","2003","1","3","5"
